Ngày,Lần cuối,Mở,Cao,Thấp,KL
15/4/2022,991.1,991.1,991.1,991.1,
17/4/2022,1000.15,992.85,1002,991.6,
18/4/2022,1020.5,995,1024.9,991.2,12.77K
19/4/2022,988.7,1017,1026.4,982.3,17.80K
20/4/2022,987,991.3,993.2,973,11.64K
21/4/2022,967.8,987.6,991.3,965,12.70K
22/4/2022,927.4,967.7,969,923,29.59K
24/4/2022,925.5,925.8,927.7,923.35,
25/4/2022,905,924,927.9,901.4,25.77K
26/4/2022,912.1,911.7,921.5,901.7,17.34K
27/4/2022,910.4,913.9,930,895.4,19.58K
28/4/2022,913.3,911.7,928,903.2,0.43K
29/4/2022,940.5,910.5,942.9,910.3,0.30K
1/5/2022,930.45,929.1,937,926.35,
2/5/2022,933.8,937.3,938.4,911,0.23K
3/5/2022,959.2,933.1,966,932.9,0.43K
4/5/2022,979.6,959.3,987.1,959.2,1.25K
5/5/2022,973.4,984.4,992,960.7,0.34K
6/5/2022,956.2,961.7,961.7,942,0.46K
8/5/2022,943.65,948.2,948.5,940,
9/5/2022,937.6,942,943.2,914,0.67K
10/5/2022,946.2,933.8,968.2,931,0.79K
11/5/2022,988.6,950,990,950,0.64K
12/5/2022,931.6,983,984,930,0.48K
13/5/2022,931.5,932.7,950.8,923.8,0.39K
15/5/2022,935.3,932.75,935.8,931.4,
16/5/2022,926.9,934.4,941,917.8,0.44K
17/5/2022,944,931.2,948.9,927,0.35K
18/5/2022,925,940.6,957,920,0.27K
19/5/2022,953.5,923.8,957.6,910,0.49K
20/5/2022,940.9,954.4,960.7,939.1,0.31K
22/5/2022,952.3,952.8,952.85,948.9,
23/5/2022,951.2,949.7,971.8,947.5,1.45K
24/5/2022,944.4,947.2,956.1,938.2,1.38K
25/5/2022,930.8,945.6,945.8,923.9,1.59K
26/5/2022,938.1,936.95,939.6,924.1,
27/5/2022,945.1,940.2,948.4,938.3,1.59K
30/5/2022,948.2,943.35,953.4,940.6,
31/5/2022,969.3,948.4,971.5,945,1.12K
1/6/2022,997.7,963.1,1007,959.5,2.82K
2/6/2022,1029.2,995,1029.7,989.5,1.82K
3/6/2022,1017.8,1023.9,1036.9,1013.3,2.88K
5/6/2022,1018.9,1018.2,1021.35,1018.1,
6/6/2022,1031.5,1020.7,1039,1020.1,3.75K
7/6/2022,1014.9,1023.1,1023.7,1003.3,5.25K
8/6/2022,1013.6,1016.1,1018,1001.2,4.44K
9/6/2022,977.9,1010.2,1011.8,971.5,4.49K
10/6/2022,972.9,972.5,977.8,955,4.50K
12/6/2022,970,973.55,973.55,968.4,
13/6/2022,935.4,974.3,975.6,927,5.28K
14/6/2022,913.2,929.8,941.7,910.8,6.29K
15/6/2022,925.5,914.9,949.6,913.5,5.80K
16/6/2022,951.3,937.5,952.4,920.6,5.84K
17/6/2022,930.8,949.7,951.7,928.7,3.16K
19/6/2022,932.75,931.5,933.5,930.95,
20/6/2022,930.3,932.7,943.85,924.55,
21/6/2022,939.4,931.4,954.7,925,7.80K
22/6/2022,926.1,940.1,940.1,921.4,9.76K
23/6/2022,903.7,927,928.7,902.6,12.40K
24/6/2022,903.3,902.5,917.4,900.2,14.05K
26/6/2022,904.8,907.4,908.55,904.05,
27/6/2022,900.3,904.7,911.9,888.1,16.54K
28/6/2022,908.3,899.8,923.3,898.05,
29/6/2022,909.9,906.8,933,905.2,15.96K
30/6/2022,895.3,911.4,918.1,879.2,21.40K
1/7/2022,871.3,884.6,890.2,850.1,23.96K
3/7/2022,872,877.15,878.6,871.9,
4/7/2022,875.1,872.25,878.3,866.9,
5/7/2022,850.7,878.3,878.7,837.6,27.83K
6/7/2022,840.9,853.1,856.4,832,17.80K
7/7/2022,865.8,842.8,869.1,836.7,15.78K
8/7/2022,882.8,863.8,891.6,854.6,15.94K
10/7/2022,883.05,880.3,885.25,880.2,
11/7/2022,860.7,884.6,886,856.9,14.25K
12/7/2022,828.1,859,859,825.8,17.20K
13/7/2022,837.8,825.8,842.1,815.8,16.68K
14/7/2022,817.3,835.2,836.1,806.7,16.61K
15/7/2022,830.9,823.8,834.4,814.1,11.31K
17/7/2022,835.4,836,836.2,832.85,
18/7/2022,856,833.8,863.7,830.7,14.19K
19/7/2022,858.9,851.5,872.3,842.6,12.05K
20/7/2022,846.5,862.4,871,841,11.66K
21/7/2022,858.7,841.8,864.4,831.1,14.43K
22/7/2022,867.2,862.1,878.1,857.5,12.20K
24/7/2022,859.5,862.8,863.9,858.9,
25/7/2022,869.3,865,874.8,853.6,10.99K
26/7/2022,864.4,869.6,881.4,858.5,11.30K
27/7/2022,877.2,863.4,883.9,860.3,11.92K
28/7/2022,878.6,883.5,890.7,873,0.23K
29/7/2022,891.6,882.4,900.4,880,0.28K
31/7/2022,885.7,890,890.8,884,
1/8/2022,903.5,888.8,912,888.5,0.16K
2/8/2022,906.4,905.9,913.5,892.5,0.28K
3/8/2022,890.1,886,897,883.6,0.28K
4/8/2022,926,892,928.3,892,0.30K
5/8/2022,926.1,927,941.7,920.8,0.38K
7/8/2022,926.8,929.35,930,926.8,
8/8/2022,939.9,930.2,950,920,0.24K
9/8/2022,934.2,943.9,943.9,931.6,0.24K
10/8/2022,947.6,934.3,950.5,926.6,0.32K
11/8/2022,960.7,944.4,975.5,944.4,0.57K
12/8/2022,960.9,955,963.7,946.8,0.16K
14/8/2022,960.6,964.8,965.25,960.5,
15/8/2022,935.1,965.2,965.2,922.4,0.21K
16/8/2022,932,929.5,942.1,922,0.44K
17/8/2022,920,934.3,934.3,916,0.25K
18/8/2022,905.9,921.7,928.2,905.7,0.20K
19/8/2022,889.4,906.5,906.5,880,0.73K
21/8/2022,885.65,885.6,889.65,885.1,
22/8/2022,869.4,890,893.2,859.9,0.83K
23/8/2022,877.7,868.9,883.7,859,0.80K
24/8/2022,870.6,874.8,880.6,862.9,1.51K
25/8/2022,878.1,872.1,882.3,869.8,1.44K
26/8/2022,859.7,878.1,880.7,855.8,1.55K
28/8/2022,847.75,853.5,853.65,840.5,
29/8/2022,855.8,847.7,861.7,835.7,
30/8/2022,836.6,857.8,857.8,834.8,2.76K
31/8/2022,831.6,836.9,846,827,1.90K
1/9/2022,810.1,828.2,831.2,801.2,3.07K
2/9/2022,822.3,812.2,831.1,810,2.79K
4/9/2022,815.45,819.2,822.05,813.5,
5/9/2022,831.85,815.75,834.15,815.4,
6/9/2022,836.7,818,848.5,818,3.82K
7/9/2022,848.6,840,856,830,3.51K
8/9/2022,866.5,855.3,874.3,848.3,5.59K
9/9/2022,877.5,869.5,882.4,865.6,3.46K
11/9/2022,873.75,874.5,877.1,872.45,
12/9/2022,904.2,875.9,905.3,867.3,3.85K
13/9/2022,883.4,903.5,914,873.4,5.24K
14/9/2022,904.5,873.8,910,873.7,5.52K
15/9/2022,902.2,901.9,916.8,895.5,4.02K
16/9/2022,896.1,898.3,901.9,879.9,4.90K
18/9/2022,908.25,905.95,909.4,903.7,
19/9/2022,912.6,903.1,919.9,891.2,4.26K
20/9/2022,914.5,919.1,927.3,910.9,6.88K
21/9/2022,911.7,916.2,934.3,904.5,9.17K
22/9/2022,899,907.8,912,891,9.20K
23/9/2022,856.5,898.2,902.4,850.6,14.28K
25/9/2022,857.95,851.1,858.1,845.15,
26/9/2022,844.9,850.7,864.2,841.8,13.83K
27/9/2022,839.7,844.1,858,838,
28/9/2022,865.4,841.55,864.85,827.2,
29/9/2022,861.5,858,868.5,843.6,0.17K
30/9/2022,860.9,865.9,876.1,855,
2/10/2022,861,862,862.95,859.45,
3/10/2022,900.1,856.8,903.8,856.2,20.63K
4/10/2022,933.7,900.5,941.2,899.6,
5/10/2022,914.6,940,940,903.1,
6/10/2022,921.8,919.5,932.2,916.9,
7/10/2022,917.9,924,939.8,912.5,
9/10/2022,914.7,913.55,916.25,911.4,
10/10/2022,895.8,914.3,916,893.2,
11/10/2022,899.1,900.6,906.2,884.1,
12/10/2022,881,889.9,897.8,878.3,16.11K
13/10/2022,896.4,882.9,903.1,861.9,
14/10/2022,894.9,900,912.4,891.1,
16/10/2022,903.65,898.25,904.45,896.85,
17/10/2022,913.6,896.9,922.5,896.5,
18/10/2022,907.3,915,925.1,902.4,15.57K
19/10/2022,881.1,907.5,911.6,880.1,
20/10/2022,915.1,881.5,918.9,875,21.96K
21/10/2022,933.9,915.2,937.5,891.4,
23/10/2022,941.45,936.3,949.7,935.1,
24/10/2022,926.6,935.1,949.8,922.9,
25/10/2022,919.7,930.1,933.4,907.6,15.74K
26/10/2022,962.5,920.3,965.1,915.8,
27/10/2022,967.4,959.4,974.1,948.3,
28/10/2022,946.4,965,969.7,943,
30/10/2022,951.15,947.85,951.95,945.4,
31/10/2022,930.1,947.1,952.6,928.3,
1/11/2022,950.5,931.4,963,930.8,
2/11/2022,950.9,952.7,964.8,939,
3/11/2022,924.1,935,945.8,912.6,
4/11/2022,960.5,922,970.2,918.9,
6/11/2022,957.5,968.35,968.35,956.5,
7/11/2022,989.4,964.7,993.4,953.3,
8/11/2022,1011.95,990.05,1015.8,979.2,
9/11/2022,998.1,1011.9,1024.6,991.55,
10/11/2022,1047,997.9,1058.2,995.2,
11/11/2022,1044.75,1046.75,1074.15,1035.3,
13/11/2022,1043.95,1045.75,1045.9,1038.9,
14/11/2022,1033,1049.2,1049.2,1013.6,
15/11/2022,1022.4,1029.6,1051.5,1017,
16/11/2022,1016.2,1025,1034.4,1011.5,
17/11/2022,991.5,1016,1019.3,985,19.54K
18/11/2022,984.3,992,997.8,980.8,
20/11/2022,987.8,986.5,988,985.7,
21/11/2022,989.95,987.85,995.2,970.6,
22/11/2022,1008.7,989.95,1007.6,989.35,
23/11/2022,1009.8,1015,1015,1015,0.00K
24/11/2022,996.9,1007.75,1009.3,993.15,
25/11/2022,1000.8,997,1000.85,982.15,
27/11/2022,984.3,986.05,986.5,982.3,
28/11/2022,1012.3,984.35,1013.55,978.8,
29/11/2022,1008.6,998.9,1018.5,995.4,18.19K
30/11/2022,1039.3,1012.4,1051.7,1010.1,28.62K
1/12/2022,1054.9,1045.9,1066.8,1037.8,25.93K
2/12/2022,1026.6,1055.6,1058.6,1010.1,26.41K
4/12/2022,1031.4,1024.45,1031.6,1024.1,
5/12/2022,1007.5,1025.5,1038.2,1002.9,17.29K
6/12/2022,995.4,1006.6,1013.3,991.5,16.23K
7/12/2022,1011.5,996.1,1024.9,985.5,18.89K
8/12/2022,1014.6,1012.8,1021.6,1005.6,13.25K
9/12/2022,1036.2,1014.3,1040.7,1001.6,21.30K
11/12/2022,1027.6,1036.2,1041.7,1027.25,
12/12/2022,1008,1033,1035.8,1002.8,20.37K
13/12/2022,1038.9,1009,1056,1006,23.15K
14/12/2022,1038.7,1042.6,1047.8,1028.1,17.28K
15/12/2022,1013.2,1039.4,1039.4,1010.5,18.87K
16/12/2022,1000,1015.2,1021.2,996.8,17.57K
18/12/2022,1001.85,999.3,1003.35,998.1,
19/12/2022,987.7,999.3,1013.4,982,19.45K
20/12/2022,1013,986,1019.8,979,26.55K
21/12/2022,1002,1013.3,1017.5,996.6,15.63K
22/12/2022,984.6,1002.6,1009.6,971.4,20.62K
23/12/2022,1029.6,982.7,1035.1,979.5,16.45K
26/12/2022,1036,1039.65,1043.95,1034.8,
27/12/2022,1032.7,1032.6,1047.6,1014,
28/12/2022,1019.8,1028.75,1045.55,1015.15,
29/12/2022,1065,1018.6,1074.1,1016.6,
30/12/2022,1082.9,1069.8,1087.6,1063.1,
2/1/2023,1085.75,1085.85,1095.35,1083.1,
3/1/2023,1093.3,1086.9,1108.7,1080.8,
4/1/2023,1092.3,1095.7,1112.1,1086.9,
5/1/2023,1069.6,1091.9,1099.7,1066.1,
6/1/2023,1104.3,1070.4,1107,1057.3,
8/1/2023,1113.45,1105.15,1114.95,1105.15,
9/1/2023,1098.6,1109.5,1115.6,1089.3,
10/1/2023,1088.5,1091.3,1097.9,1082.5,
11/1/2023,1084.3,1090.1,1117,1078.8,
12/1/2023,1084.3,1081.5,1092.5,1067,
13/1/2023,1072.5,1079.6,1086,1055.1,
15/1/2023,1074.45,1075.65,1077.45,1074.4,
16/1/2023,1071.8,1074.5,1082.15,1061.35,
17/1/2023,1046.9,1074.7,1082.1,1044.1,
18/1/2023,1043.7,1047.2,1085.1,1036.5,
19/1/2023,1041.1,1046.1,1052.6,1015,
20/1/2023,1047.8,1043.5,1060.4,1026.4,
22/1/2023,1051.6,1051.95,1054.7,1051.1,
23/1/2023,1056.3,1055.5,1059.5,1035.9,
24/1/2023,1066.8,1058,1068.8,1050.7,
25/1/2023,1046.1,1066.6,1067.1,1038.6,
26/1/2023,1023,1047,1050.4,1021.3,
27/1/2023,1016.8,1025.1,1029.6,1004.1,
29/1/2023,1022.35,1018.65,1022.45,1017.9,
30/1/2023,1020.6,1017.7,1025.8,1011.5,
31/1/2023,1021.1,1017.5,1026.7,996.9,21.97K
1/2/2023,1001.7,1020.7,1023.4,997,
2/2/2023,1032.6,1014,1046.7,1012,
3/2/2023,980.3,1031.5,1042.4,977.9,
5/2/2023,982.65,980.25,984.25,977.5,
6/2/2023,974.6,981.5,989.9,971.4,23.78K
7/2/2023,986.2,978.1,988.3,968,
8/2/2023,987.2,981,996.8,975.8,
9/2/2023,964.2,978.4,992.8,957.5,
10/2/2023,951.8,960.4,972.5,949,
12/2/2023,950.15,950.45,951.55,949.45,
13/2/2023,959.4,950.5,963.1,938.1,
14/2/2023,939.2,960.2,964.3,931.8,26.56K
15/2/2023,917.8,937.5,938.2,915.4,
16/2/2023,931,917.8,933.5,909,
17/2/2023,921.4,922,924.5,907.8,
19/2/2023,918.55,916.55,921.3,916.55,
20/2/2023,929,918.5,942.25,916.25,
21/2/2023,945.55,928.9,949.8,921.8,
22/2/2023,953,945.6,963.85,936.75,
23/2/2023,945.2,950.95,963.45,940.9,
24/2/2023,907.6,947.4,952,906.3,22.36K
26/2/2023,911.25,907.9,912.25,905.5,
27/2/2023,941.9,909.1,953.5,903.9,24.31K
28/2/2023,955.5,941.1,962.1,931.5,20.19K
1/3/2023,961.8,955.7,973.4,951.2,24.59K
2/3/2023,963.2,959.6,967.7,948.9,15.43K
3/3/2023,979.4,964.4,986.3,964.4,21.49K
5/3/2023,977.7,983.65,983.65,977.7,
6/3/2023,978.6,984,984,966,22.30K
7/3/2023,936.3,978.6,983.7,931,27.42K
8/3/2023,940.6,934.6,949.7,931.9,18.66K
9/3/2023,949.3,939.1,962.5,934,23.37K
10/3/2023,962.2,946.1,975.8,933,25.70K
12/3/2023,966.65,964.65,975.85,964.65,
13/3/2023,1004.9,965.3,1012,960.4,31.10K
14/3/2023,997.3,1009.4,1009.5,983.3,25.81K
15/3/2023,970.3,988.9,997.7,953,23.35K
16/3/2023,977.1,967.7,983.9,965.1,15.65K
17/3/2023,978.6,980.5,1005.2,966.5,23.92K
19/3/2023,980,981.15,984.85,978.1,
20/3/2023,996.8,984,1008.2,969.5,18.62K
21/3/2023,976.7,997.8,1000.8,966.9,18.38K
22/3/2023,987,978,1007.2,977.3,22.18K
23/3/2023,992.9,991.4,999,979.3,16.74K
24/3/2023,983.9,992.5,995.3,962.2,16.70K
26/3/2023,990.65,989.75,993.9,989.75,
27/3/2023,982.5,993.8,993.9,971.6,
28/3/2023,971.9,985.6,988.9,965,
29/3/2023,985.5,972.5,980.9,959.5,
30/3/2023,1002.4,979.5,1003.6,976.6,
31/3/2023,1003.1,997.6,1005,983,
2/4/2023,992.4,998.7,999.15,992.4,
3/4/2023,996.4,1001,1009.2,987.1,
4/4/2023,1029,998.9,1032.2,991,
5/4/2023,1007.4,1029.7,1036.9,1000.9,
6/4/2023,1016.8,1009.2,1021.7,1004.3,10.77K
9/4/2023,1016.75,1018.6,1021.9,1010.5,
10/4/2023,1002.9,1012.5,1026.7,995.8,11.43K
11/4/2023,1005.1,1003.5,1018.6,1000.6,
12/4/2023,1027.5,1005.5,1034,1004.1,
13/4/2023,1065.5,1029.1,1070,1023.4,
14/4/2023,1054,1062.1,1071.1,1046.7,19.96K
16/4/2023,1053.9,1056.2,1059.4,1053.3,
17/4/2023,1059.6,1058.5,1069.9,1050.2,14.00K
18/4/2023,1097.3,1062,1101.9,1059.7,
19/4/2023,1105.7,1093.9,1108.5,1072,
20/4/2023,1107.6,1103.6,1112.5,1094.5,
21/4/2023,1138.7,1110,1148.9,1102,
23/4/2023,1135.25,1140.8,1142.6,1133.05,
24/4/2023,1097.7,1142.5,1142.5,1094.9,
25/4/2023,1098.2,1099.9,1106.3,1077,
26/4/2023,1106,1104.9,1124,1100.1,
27/4/2023,1093.2,1103.2,1114.4,1085.3,
28/4/2023,1090.1,1093,1096.8,1075.9,
30/4/2023,1081.45,1088.5,1088.5,1081.45,
1/5/2023,1064.7,1090,1103.8,1062.3,
2/5/2023,1078.3,1065.9,1079.7,1052.7,
3/5/2023,1061.8,1074.7,1085.5,1057.2,
4/5/2023,1053.55,1069.85,1073.85,1043.2,
5/5/2023,1068.3,1054.5,1069.6,1043.6,
7/5/2023,1066.8,1067.1,1070.2,1065.9,
8/5/2023,1087.7,1067.4,1096.9,1065.4,
9/5/2023,1116,1083.3,1117.8,1076,21.26K
10/5/2023,1119.1,1114.9,1137.9,1110,
11/5/2023,1105,1124.6,1129.8,1094.7,
12/5/2023,1067,1104.3,1111.7,1058,
14/5/2023,1063.8,1059.4,1063.85,1058.2,
15/5/2023,1082.8,1057.6,1079.1,1057.5,
16/5/2023,1075,1070.5,1078.7,1061.8,
17/5/2023,1090.7,1067.7,1086.1,1067.4,
18/5/2023,1066.3,1079.2,1080.8,1055,
19/5/2023,1083.8,1059.6,1084.2,1055,
